2023-06-18 17:05:26.202969,37.0625,22.543140281490558,40.0,0,22
2023-06-18 17:05:27.605989,37.0625,22.540632863978317,40.0,0,97
2023-06-18 17:05:29.007596,37.0625,22.536558307417273,40.0,0,98
2023-06-18 17:05:30.411407,37.0625,22.53530459693311,40.0,0,98
2023-06-18 17:05:31.814400,37.125,22.53969258203606,40.0,0,60
2023-06-18 17:05:33.217392,37.125,22.542513427248924,40.0,0,98
2023-06-18 17:05:34.620984,37.1875,22.549408818904702,40.0,0,59
2023-06-18 17:05:36.023971,37.1875,22.55254308420117,40.0,0,97
2023-06-18 17:05:37.427551,37.25,22.557871329986938,40.0,0,58
2023-06-18 17:05:38.830609,37.25,22.561632440702944,40.0,0,96
2023-06-18 17:05:40.233847,37.3125,22.56508012264967,40.0,0,57
2023-06-18 17:05:41.636972,37.3125,22.566647249897777,40.0,0,95
2023-06-18 17:05:43.038877,37.375,22.566647249897777,40.0,0,56
2023-06-18 17:05:44.442407,37.375,22.566647249897777,40.0,0,94
2023-06-18 17:05:45.845585,37.4375,22.56508012264967,40.0,0,56
2023-06-18 17:05:47.248875,37.4375,22.564139846027956,40.0,0,94
2023-06-18 17:05:48.652292,37.5,22.56508012264967,40.0,0,55
2023-06-18 17:05:50.055316,37.5,22.56288614354735,40.0,0,93
2023-06-18 17:05:51.458494,37.5625,22.553796789683112,40.0,0,54
2023-06-18 17:05:52.861544,37.5625,22.545961124452425,40.0,0,92
2023-06-18 17:05:54.264893,37.625,22.535931452220666,40.0,0,53
2023-06-18 17:05:55.667731,37.625,22.53060317937743,40.0,0,91
2023-06-18 17:05:57.071183,37.6875,22.523080900647255,40.0,0,52
2023-06-18 17:05:58.473196,37.6875,22.520886900217285,40.0,0,89
2023-06-18 17:05:59.876207,37.75,22.519946613977663,40.0,0,50
2023-06-18 17:06:01.279179,37.75,22.521827186252267,40.0,0,88
2023-06-18 17:06:02.682348,37.8125,22.522454043495237,40.0,0,48
2023-06-18 17:06:04.085750,37.8125,22.522767472082613,40.0,0,86
2023-06-18 17:06:05.489047,37.875,22.527468898164805,40.0,0,46
2023-06-18 17:06:06.892229,37.875,22.530916607373637,40.0,0,84
2023-06-18 17:06:08.295222,37.9375,22.536871734981467,40.0,0,44
2023-06-18 17:06:09.698444,37.9375,22.53969258203606,40.0,0,82
2023-06-18 17:06:11.101524,38.0,22.54564769754761,40.0,0,42
2023-06-18 17:06:12.509173,38.0,22.545961124452425,40.0,0,80
2023-06-18 17:06:13.912258,38.0625,22.547214831844304,40.0,0,41
2023-06-18 17:06:15.314317,38.0625,22.54690140503044,40.0,0,78
2023-06-18 17:06:16.717943,38.125,22.543767135641247,40.0,0,39
2023-06-18 17:06:18.120866,38.125,22.540319436686968,40.0,0,76
2023-06-18 17:06:19.524138,38.1875,22.53530459693311,40.0,0,37
2023-06-18 17:06:20.927288,38.1875,22.529976323316806,40.0,0,74
2023-06-18 17:06:22.330553,38.25,22.52809575458923,40.0,0,35
2023-06-18 17:06:23.733746,38.25,22.529036039055335,40.0,0,72
2023-06-18 17:06:25.137080,38.25,22.53060317937743,40.0,0,72
2023-06-18 17:06:26.540839,38.25,22.531230035347107,40.0,0,72
2023-06-18 17:06:27.944129,38.375,22.534677741554606,40.0,40,0
2023-06-18 17:06:29.347277,38.375,22.536558307417273,40.0,0,69
2023-06-18 17:06:30.750571,38.375,22.540632863978317,40.0,0,69
2023-06-18 17:06:32.152608,38.375,22.544080562682485,40.0,0,69
2023-06-18 17:06:33.555676,38.4375,22.549408818904702,40.0,0,29
2023-06-18 17:06:34.958234,38.4375,22.55411021599675,40.0,0,67
2023-06-18 17:06:36.362245,38.5,22.56194586644815,40.0,0,28
2023-06-18 17:06:37.764657,38.5,22.56821437657745,40.0,0,65
2023-06-18 17:06:39.170026,38.5625,22.571035203168414,40.0,0,26
2023-06-18 17:06:40.572635,38.5625,22.573542603036458,40.0,0,63
2023-06-18 17:06:41.976030,38.625,22.57605000144931,40.0,0,24
2023-06-18 17:06:43.379235,38.625,22.57605000144931,40.0,0,61
2023-06-18 17:06:44.782581,38.6875,22.57605000144931,40.0,0,22
2023-06-18 17:06:46.185648,38.6875,22.57949767189093,40.0,0,59
2023-06-18 17:06:47.587523,38.75,22.58419903624117,40.0,0,20
2023-06-18 17:06:48.990658,38.75,22.588586971685707,40.0,0,58
2023-06-18 17:06:50.393873,38.8125,22.593915173019923,40.0,0,18
2023-06-18 17:06:51.797235,38.8125,22.598929944743578,40.0,0,56
2023-06-18 17:06:53.200186,38.875,22.60488497860524,40.0,0,16
2023-06-18 17:06:54.603383,38.875,22.610840004258716,40.0,100,0
2023-06-18 17:06:56.006665,38.9375,22.61460106886334,40.0,100,0
2023-06-18 17:06:57.410027,38.9375,22.614914490765933,40.0,100,0
2023-06-18 17:06:58.813108,39.0,22.618988973430532,40.0,100,0
2023-06-18 17:07:00.216438,39.0,22.619615816576335,40.0,100,0
2023-06-18 17:07:01.619672,39.0,22.618048708541302,40.0,100,0
2023-06-18 17:07:03.022889,39.0,22.616481599937835,40.0,100,0
2023-06-18 17:07:04.426184,39.125,22.618675551823525,40.0,100,0
2023-06-18 17:07:05.828013,39.125,22.619302395014802,40.0,100,0
2023-06-18 17:07:07.231563,39.1875,22.6227500309411,40.0,100,0
2023-06-18 17:07:08.634697,39.1875,22.625257400795817,40.0,100,0
2023-06-18 17:07:10.038070,39.25,22.631212398368643,40.0,100,0
2023-06-18 17:07:11.441262,39.25,22.635913706443898,40.0,100,0
2023-06-18 17:07:12.846353,39.25,22.645002887549616,40.0,100,0
2023-06-18 17:07:14.248412,39.25,22.652211534829622,40.0,100,0
2023-06-18 17:07:15.651222,39.3125,22.660987263109927,40.0,100,0
2023-06-18 17:07:17.054356,39.3125,22.667569047621782,40.0,100,0
2023-06-18 17:07:18.457800,39.375,22.672270316134018,40.0,100,0
2023-06-18 17:07:19.861379,39.375,22.678225248905346,40.0,100,0
2023-06-18 17:07:21.263064,39.375,22.684180173468484,40.0,100,0
2023-06-18 17:07:22.666342,39.375,22.68982167337781,40.0,100,0
2023-06-18 17:07:24.069814,39.5,22.691388755378558,40.0,100,0
2023-06-18 17:07:25.478967,39.5,22.69389608539741,40.0,100,0
2023-06-18 17:07:26.876259,39.5,22.69703024587461,40.0,100,0
2023-06-18 17:07:28.279398,39.5,22.69891074106954,40.0,100,0
2023-06-18 17:07:29.682602,39.5625,22.70047781977337,40.0,100,0
2023-06-18 17:07:31.086099,39.5625,22.703611975475724,40.0,100,0
2023-06-18 17:07:32.489166,39.625,22.70705954412215,40.0,100,0
2023-06-18 17:07:33.894551,39.625,22.709880280059224,40.0,100,0
2023-06-18 17:07:35.298952,39.625,22.71865589119661,40.0,100,0
2023-06-18 17:07:36.701370,39.625,22.72367051812871,40.0,100,0
2023-06-18 17:07:38.107044,39.6875,22.72555100172758,40.0,100,0
2023-06-18 17:07:39.509758,39.6875,22.73307292793761,40.0,100,0
2023-06-18 17:07:40.912980,39.75,22.739027776899,40.0,100,0
2023-06-18 17:07:42.316810,39.75,22.743102142511635,40.0,100,0
2023-06-18 17:07:43.721363,39.8125,22.747803328828287,40.0,100,0
2023-06-18 17:07:45.124690,39.8125,22.74654967964407,40.0,100,0
2023-06-18 17:07:46.529128,39.875,22.745922854915534,40.0,100,0
2023-06-18 17:07:47.933927,39.875,22.749683801922494,40.0,100,0
2023-06-18 17:07:49.337248,39.9375,22.75532521629384,40.0,100,0
2023-06-18 17:07:50.741316,39.9375,22.75689227453404,40.0,100,0
2023-06-18 17:07:52.145466,40.0,22.760339800661587,40.0,100,0
2023-06-18 17:07:53.547523,40.0,22.76096662329828,40.0,100,0
2023-06-18 17:07:54.949449,40.0,22.764100735117516,40.0,100,0
2023-06-18 17:07:56.352404,40.0,22.76096662329828,40.0,100,0
2023-06-18 17:07:57.755737,40.0625,22.761593445844028,40.0,100,0
2023-06-18 17:07:59.159049,40.0625,22.762533679492115,40.0,100,0
2023-06-18 17:08:00.562108,40.0625,22.762220268298826,40.0,100,0
2023-06-18 17:08:01.965171,40.0625,22.76316050181049,40.0,100,0
2023-06-18 17:08:03.368540,40.1875,22.765354379208567,40.0,100,0
2023-06-18 17:08:04.771519,40.1875,22.76629461203811,40.0,100,0
2023-06-18 17:08:06.174838,40.1875,22.766608022935817,40.0,100,0
